id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,churn,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_epu,channel_ewp,channel_fix,channel_foo,channel_lmk,channel_sdd,channel_usi,origin_ewx,origin_kam,origin_ldk,origin_lxi,origin_usa,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
23debd66ac94c696bdbecc40930a518e,3.3916407034923877,0.0,0.0,2.573126994434775,0.0,1.2245330626060857,0.14669400000000002,0.0,44.31137796,0,0.0,26.04,26.04,1,38.5,10.39,1,6,68.0,3.0,68.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
815e8984ac7207c142652c775f112c7c,4.679500575799286,0.0,3.55108386518578,2.7685715092542797,0.0,2.124308552615652,0.11523699999999999,0.100123,41.1052014,0,1.6687585417509576,25.77,25.77,1,69.2,16.5,0,7,73.0,10.0,73.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
06c633c0f097f2d7088fec6c511243a3,5.035893804993943,0.0,3.7610252517113727,3.9113414122889103,0.0,2.556603989486027,0.115174,0.09828300000000001,40.606701,0,2.6585265174595425,58.92,58.92,1,824.76,59.0,0,6,59.0,12.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e56a21a92580ea6983690335c0937d72,3.683137131483007,0.0,0.0,2.9613498924133825,0.0024033777200389737,1.3246939138617746,0.18618800000000002,0.0,45.80687796,0,0.0,36.04,36.04,1,351.18,10.392000000000001,0,4,46.0,2.0,21.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7016ae3a817aa335f38717191d31b760,4.880779304520844,0.0,3.8549130223078554,3.8491644136162697,0.0,2.12057393120585,0.111125,0.094787,40.606701,0,2.8135809885681917,25.32,25.32,1,517.37,43.45,0,10,56.76896507611616,5.0,6.0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0e99d3ad91f869df5db2c4ac4f309b84,4.555904214916626,0.0,3.26030994579492,3.726082214479346,0.0,1.4828735836087537,0.14463099999999998,0.0,44.31137796,0,2.4241299509195553,31.2,31.2,1,436.23,13.856,1,5,54.0,9.0,26.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
843b625cba0d4a1e8862a26f80c12681,4.185655458920215,0.0,3.355834495884936,3.2081483238234627,0.0,2.1230672437365663,0.120372,0.103487,40.606701,0,2.361293324243575,26.76,26.76,1,190.7,19.8,0,4,45.0,2.0,45.0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c34c5a97c1592a5f44fe84a968d88ad5,3.20194306340165,0.0,2.484299839346786,2.52310886038063,0.0,1.2385478876813278,0.141434,0.0,44.31137796,0,1.6482624057480444,10.08,10.08,1,18.25,10.392000000000001,1,4,40.0,8.0,5.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5f6163ee90aca11d117d8dec264f4d64,4.937803650011097,0.0,0.0,3.91085216302392,0.0,2.1421077717313066,0.11399000000000001,0.097117,40.606701,0,0.0,19.8,19.8,1,988.69,19.8,0,5,47.0,12.0,47.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23c9df914a248ca53fff858931ad73ff,4.7381460887120594,0.0,3.775100498879025,3.8333275521592634,0.0,2.2361088015872816,0.145677,0.125383,41.27136420000001,0,2.85147849856395,43.23,43.23,1,198.34642448260695,19.8,0,5,50.0,10.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518643ddee8c8db1daa5da6cf7adb785,4.663964625044133,0.0,3.5431985856376467,3.659467419050113,0.0,2.121822376752185,0.11523699999999999,0.100123,40.606701,0,2.5325250721122106,0.7200000000000011,0.7200000000000011,1,532.72,16.5,0,10,56.76896507611616,11.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6cc0c368d72887e3e9fbd5e9d169c6fc,3.024485667699167,0.0,2.4871383754771865,2.3455109576969497,0.0024033777200389737,2.109173421425472,0.14829900000000001,0.125137,41.1052014,0,1.6201360549737576,32.48,32.48,1,13.18,15.001,1,5,51.0,9.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1e0e7999ea336799c94b679877bad814,5.05236299810003,0.0,0.0,3.8140603824577335,0.0,1.230704313612569,0.16203299999999998,0.084138,44.31137796,0,0.0,19.28,19.28,1,487.71,10.392000000000001,0,3,42.0,3.0,21.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335143b4314a248c5636777e04d8190c,4.000867721531227,0.0,0.0,3.0476486282121282,0.0,2.0742677425533578,0.120372,0.103487,40.606701,0,0.0,36.22,36.22,1,142.19,20.0,0,5,58.0,1.0,58.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
cedba0d0c966b3c65871371e8ead236c,3.683407299132095,0.0,0.0,2.859936473002237,0.0,1.2299376859079338,0.14588399999999999,0.0,44.31137796,0,0.0,28.6,28.6,1,72.37,13.856,0,5,56.0,3.0,56.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c44732b316e76be33c1386da430e6b8c,4.186589091272407,0.0,0.0,2.8556281698879857,0.0,1.2674064187529042,0.13536339220165514,0.0,44.31137796,0,0.0,0.12,0.12,1,353.95,15.0,0,3,33.0,2.0,33.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1af48bd6cd127e367d29dabfe06a1075,3.469527479187014,0.0,2.6981005456233897,2.6496949984916336,0.0,1.2370407913791908,0.14669400000000002,0.0,44.31137796,0,1.8750612633917,21.48,21.48,1,45.24,10.392000000000001,0,6,68.0,3.0,68.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5edc4763c115ae009ee2b5989816d561,3.792251571903264,0.0,0.0,2.9694811448231957,0.0,0.31175386105575426,0.14571099999999998,0.0,44.31137796,0,0.0,21.52,21.52,1,88.91,13.2,0,5,54.0,5.0,54.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72d4dafa88f1844cbbcd4abf8c490721,3.918240090221415,3.5923988461155636,2.6693168805661123,2.868279924736069,0.0,0.8727388274726688,0.14571099999999998,0.0,44.31137796,1,0.0,20.34,20.34,2,73.5,14.49,0,4,41.0,6.0,26.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28af5235afcbcb24f42d4651d9229a2a,3.4825877695267677,4.032094713052902,2.7323937598229686,2.662871111119308,0.0,1.290479813330673,0.14669400000000002,0.0,44.31137796,1,1.9089673004183878,34.27,34.27,2,46.25,15.0,0,5,57.0,2.0,57.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
759404ee9df25752fa464b2748980424,2.568201724066995,2.6263403673750423,0.0,1.7547304690237535,0.0,1.2518814545525276,0.14669400000000002,0.0,44.31137796,1,0.0,30.22,30.22,2,5.76,13.2,0,6,69.0,2.0,69.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dfae4fbc2b1131653ceb30797f64d166,4.340959409772542,5.7712096052605855,0.0,3.5134040668646405,0.0,1.3184807251745174,0.145789,0.0,44.31137796,1,0.0,12.5,12.5,2,298.57,14.4,0,5,51.0,8.0,51.0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42e956f310023c370d220a59fa21128d,6.359615244893542,0.0,5.374830799160097,3.4853082244401934,0.0,1.2417954312951986,0.16463699999999998,0.087381,44.31137796,0,2.5194210621332878,17.13,17.13,1,238.15,10.35,0,6,67.0,4.0,67.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32d6f0670aeb57f13b930bbb9753740b,6.4938915713497565,5.670589069893688,5.462285665834209,3.2716000065874073,0.0,1.6103407114521568,0.11863599999999999,0.10175,40.606701,1,2.028733879349335,44.88,44.88,2,209.07,30.0,0,4,46.0,1.0,46.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
244b9226d7248015f31da70844396fe0,4.176409624955842,0.0,0.0,3.0504493615530284,0.0,1.2060158767633447,0.144038,0.0,45.30837756,0,0.0,15.76,15.76,1,101.26,13.8,0,4,48.0,11.0,2.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f5bce36e76628ff6662f747239baa912,4.168615322211018,0.0,0.0,1.7673785241141804,0.0,1.2299376859079338,0.14571099999999998,0.0,44.31137796,0,0.0,14.64,14.64,1,5.56,10.392000000000001,0,5,54.0,5.0,54.0,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514054445f31a385a448532505dea98d,4.836855579548605,0.0,3.9438406264012613,3.272961894245557,0.0,0.8762178405916422,0.145789,0.0,44.31137796,0,2.7755303527869444,10.0,10.0,1,161.88,15.0,0,5,62.0,9.0,62.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3f7ed04fd5799e72a8a827c8272d08de,3.9884697702098757,0.0,0.0,2.668143538841618,0.0,1.2296818423176759,0.142881,0.0,45.80687796,0,0.0,18.12,18.12,1,38.34,10.392000000000001,0,6,62.0,9.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fb4a4564191039604ac0c503d5f794a0,4.352703359047548,0.0,3.446070935701005,3.382242240651941,0.0,2.161397952545797,0.11523699999999999,0.100123,40.606701,0,2.4630414748432297,20.0,20.0,1,259.84,41.6,0,6,63.0,8.0,7.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fae2b5e451087ab22ea60e824942cc9f,4.327104435066101,0.0,0.0,3.085952677041698,0.0,2.162564406523019,0.115174,0.098837,40.606701,0,0.0,20.29,20.29,1,0.0,15.001,0,8,89.0,6.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8d85b4d596cc3fa743e172ebf4087474,3.8095597146352675,0.0,3.1007150865730817,2.860739169238678,0.0,1.2442771208018428,0.164635,0.086741,44.31137796,0,2.1524718103360363,23.76,23.76,1,85.96,10.392000000000001,0,3,33.0,2.0,33.0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0ccd0fdfe3bab14a99c33020f8ebbee4,3.5645477117559476,0.0,0.0,2.6745029066718735,0.0,1.2706788361447063,0.16695,0.08969500000000001,44.31137796,1,0.0,22.52,22.52,2,43.63,13.856,0,3,30.0,5.0,2.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135706c5d9d6e8db25bb54f7c8c44c26,4.551571973674253,0.0,3.4437322414015967,3.5556614435104423,0.0,2.1100170067921122,0.11576099999999999,0.09941900000000001,40.606701,0,2.4394274386545276,18.36,18.36,1,453.6,20.0,0,4,42.0,5.0,7.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88cea1f8d7bb177b1d4f0118dc1b34b5,4.4551342931960995,0.0,3.5602653978627146,3.6255593728759745,0.0,1.2871296207191107,0.144149,0.0,44.31137796,0,2.7233242965575437,24.42,24.42,1,394.08,13.15,0,4,44.0,3.0,26.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9a0496da0ef4a81c51856802af3cc58e,4.751510050270041,0.0,3.728597243383432,3.7676440800595956,0.0,2.1346869925568535,0.11292200000000001,0.09781000000000001,40.606701,0,2.7184103362523997,5.52,5.52,1,504.14,33.0,1,7,74.0,9.0,18.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d883b265c730032cf60b402acfbb5290,4.851997854422065,0.0,3.6108730003800518,4.019666187039721,0.0,1.2377949932739225,0.14316600000000002,0.0,44.31137796,0,2.7701890227359933,20.84,20.84,1,899.18,14.26,0,4,42.0,5.0,27.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25e0bae3ecce8a5a8cbb3ed0d98502c6,4.55637487714974,4.2721202088010966,3.7932314470565207,3.7244266173681058,0.0,1.1690863574870227,0.142996,0.0,44.31137796,1,2.951182038804316,28.2,28.2,2,405.66,12.5,0,4,58.0,1.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f34f52f57fc716fac8cb63ae756da3b2,3.778946727968617,0.0,2.4409090820652177,2.818568969514563,0.0,2.1159099218770607,0.11634000000000001,0.099998,40.606701,0,1.472902651803664,18.0,18.0,1,76.15,16.0,0,4,52.0,7.0,5.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
097cc024d49084f8357bf616c9f08dd3,4.623445712523773,4.670347918842526,2.829946695941636,3.5671816957538276,0.0,1.5060989599284405,0.16405699999999998,0.08680299999999999,44.31137796,1,0.0,15.16,15.16,4,271.47,10.392000000000001,0,5,54.0,5.0,54.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47a713e4681017c4b4c316fa2cb14d55,3.5182506513085,0.0,2.374748346010104,2.6953152818126465,0.0,1.2113875529368587,0.144039,0.0,45.80687796,0,1.5474054596674898,20.48,20.48,1,39.66,13.15,0,6,60.0,11.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0dd6a5b66479858648824b282fcbd33e,3.66133934000604,0.0,0.0,2.833580552298213,0.0,1.2688119037397805,0.141434,0.0,44.31137796,0,0.0,9.919999999999991,9.919999999999991,1,47.6,13.2,0,6,62.0,9.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
a1e26e7550e1c7bb94ff76d6a4da3279,4.576813403214398,0.0,3.4794313371977363,3.2975657459777983,0.0,2.167553621196825,0.115174,0.098837,40.606701,0,2.1740888954636857,29.43,29.43,1,209.57,27.71,0,6,67.0,4.0,67.0,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2979f6e777e3bb8026e641f0bbfdf286,3.5177235948337353,0.0,0.0,2.697682586349585,0.0,1.8100980406811429,0.14612,0.0,44.31137796,0,0.0,28.56,28.56,1,51.09,11.4,0,4,58.0,1.0,0.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c5b34734c3a65c0079bd8e620af3fcb3,3.331832044436249,0.0,0.0,2.5116695018181314,0.0,1.2342641243787893,0.147506,0.0,46.30537836,0,0.0,26.73,26.73,1,33.21,13.2,0,5,49.0,10.0,49.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a9408c4b49e53e06e5796f1d83bc3dec,3.3594560201209864,0.0,0.0,2.738994482996551,0.0,1.2347702951609165,0.13536339220165514,0.0,44.31137796,0,0.0,-1.1,-1.1,1,240.69,10.392000000000001,0,4,36.0,11.0,36.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a792eef6f9dbb58e1837cdc000a8390b,3.846337112129805,0.0,2.7972675408307164,2.789474945760062,0.0,2.123001813306024,0.10052799999999999,0.092955,58.99595196,0,1.7388598020722001,-2.34,-2.34,1,76.87,9.9,0,7,83.0,11.0,83.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7426627d77b287be534189d6fe455777,3.4271614029259654,0.0,0.0,2.429945974117818,0.0,1.2337573629655105,0.141434,0.0,44.31137796,0,0.0,9.88,9.88,1,31.33,13.164000000000001,0,7,74.0,9.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47e0fecdbaff06c46db74238b7eb3e36,6.459784080974801,5.989775416443835,5.582799447728887,3.0787612250055583,0.0,1.2347702951609165,0.144149,0.0,44.31137796,1,2.045127306568027,30.0,30.0,2,134.57,12.0,0,7,71.0,12.0,71.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16c6898f9802db9ad9d7573e5715544a,5.302242155535498,0.0,4.072065991414746,2.761401557498631,0.0,1.6003193297516611,0.16463699999999998,0.086741,44.31137796,0,0.0,33.12,33.12,1,39.97,13.2,0,5,70.0,1.0,70.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
f816404d92b736885ee1c9d37f34b63c,3.9317628884811775,0.0,0.0,3.0335242749832676,0.0024033777200389737,1.2362852774480284,0.18618800000000002,0.0,45.80687796,0,0.0,33.84,33.84,1,95.39,10.392000000000001,0,4,46.0,1.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
09eb1fc2e9a089eaf6dc57ad83882438,4.934245881023071,0.0,0.0,3.9249839256322163,0.0,0.9633155113861113,0.11031400000000001,0.093976,40.606701,0,0.0,35.56,35.56,1,777.55,45.0,1,3,32.0,4.0,7.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1b9960f83a917250dce8aa9fcf40ec7a,3.9250025076809774,0.0,3.1455071714096627,2.6068004075556694,0.0,1.2624510897304295,0.14669400000000002,0.0,44.31137796,0,0.0,34.68,34.68,1,38.92,13.856,0,5,70.0,1.0,70.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e1d2bcec80ab6f63d578d62823d34c2f,2.9122220565324155,0.0,0.0,2.0929661375943645,0.0,1.321184027302314,0.146688,0.0,44.31137796,0,0.0,34.68,34.68,1,11.87,13.856,0,4,35.0,12.0,35.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
939fd9caa747f6e025db99594efe1083,3.888291845356515,0.0,3.265996370495079,2.9246100511059763,0.0,1.2400497721126476,0.16695,0.08969500000000001,44.31137796,0,2.283436924527776,14.57,14.57,1,92.4,10.35,0,6,65.0,6.0,65.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348f896dcb88f193cfdca1f9ca9e4529,3.879439965995217,0.0,2.519827993775719,2.976666297985018,0.0024033777200389737,2.1206726232826076,0.161936,0.13633599999999998,41.1052014,0,1.658964842664435,49.39,49.39,2,51.77,17.320999999999998,0,4,42.0,6.0,5.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68927065c8d4becb511a57ab33e207ee,3.9904720535256195,0.0,0.0,3.023371822754936,0.0,1.2281436075977417,0.16695,0.08969500000000001,44.31137796,0,0.0,14.57,14.57,1,107.68,10.35,0,6,65.0,6.0,65.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5193c73af916f131e07b11ae73fb42b0,4.370735083715832,3.898396045930009,0.0,1.9104109399146882,0.0,1.2137832993353042,0.14669400000000002,0.0,44.31137796,1,0.0,26.04,26.04,2,8.35,10.392000000000001,0,6,71.0,1.0,18.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2b670e3d57d5967566628ded0ffdbbf7,3.6980135039391815,0.0,0.0,2.874423830586502,0.0,1.2385478876813278,0.144902,0.0,44.31137796,0,0.0,7.8,7.8,1,86.2,10.392000000000001,0,6,72.0,9.0,19.0,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
945e59c5a2b2390113330a6122a31cc3,5.625169377793153,0.0,4.560874632289673,2.3601956646061586,0.0,1.24551266781415,0.147506,0.0,46.30537836,0,2.0544981466366767,27.99,27.99,1,26.54,13.8,0,6,61.0,10.0,61.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
834be20455281a22a1f5c427160022e0,3.814846668604463,0.0,0.0,2.5213604064934905,0.0,1.229425847920695,0.14346,0.0,46.30537836,0,0.0,20.54,20.54,1,27.48,10.392000000000001,0,5,48.0,11.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8d7c1e5cb13cb0e6601e376ca229c9e2,3.9887372752888,0.0,2.929418925714293,3.0230671760236327,0.0,2.11945385075606,0.120372,0.103487,40.606701,0,1.9451730461739,39.35,39.35,1,124.67,17.320999999999998,0,3,33.0,2.0,33.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c2558d81140ddfdbbe022a406fd56ab4,5.170566788125992,0.7604658508365827,4.1482940974347455,3.696799195714882,0.0,2.1656597202094936,0.11690999999999999,0.10057200000000001,40.606701,1,2.776969811525757,32.01,32.01,2,587.17,41.5,0,4,43.0,7.0,28.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
275f3b85fc7b88e5046db35d4ad6fc0a,4.646197804180806,0.0,3.395501124305626,3.2804326706327824,0.0,2.1615476731257277,0.111186,0.096074,40.606701,0,2.105612359686785,15.24,15.24,1,187.26,19.8,0,3,35.0,7.0,4.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3e0910f502893249770926bff07f63b,3.6545615547417434,0.0,3.0310042813635367,2.7443242824979848,0.0,1.2342641243787893,0.165794,0.087899,44.31137796,0,2.080446094611049,23.76,23.76,1,56.68,10.392000000000001,0,6,69.0,2.0,69.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77d71b33e09fc0e299ca18b758331e8a,4.257630583877158,0.0,0.0,3.257947226466062,0.0,2.1060548400937864,0.1169,0.10001499999999999,40.606701,0,0.0,27.0,27.0,1,202.18,18.0,0,6,71.0,1.0,71.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9af320cab4faee2c2270955dd9e7f39e,4.526197074370194,0.0,0.0,3.085952677041698,0.0,0.0,0.13536339220165514,0.0,43.67448504099181,0,0.0,39.6,39.6,1,142.0,19.8,0,10,108.0,12.0,108.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d44b5c7227d9cd0188a6d5871e1cbf3f,3.8863214865594795,3.4667193716815987,0.0,3.0674763059592123,0.0,1.2479732663618066,0.14669400000000002,0.0,44.31137796,1,0.0,27.32,27.32,2,111.3,13.2,0,6,68.0,3.0,68.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e0ded89fa3b8de66878bd5b4b26664e8,3.522574632691177,0.0,0.0,2.700132356690141,0.0,1.2440295890300217,0.14571099999999998,0.0,44.31137796,0,0.0,19.2,19.2,1,50.75,10.392000000000001,0,6,67.0,4.0,67.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63b387f9b15aa773774eeb21973a6f61,4.017951068830742,0.0,0.0,3.005618019697788,0.0,2.0725072355288043,0.11922200000000001,0.10233300000000001,40.606701,0,0.0,39.96,39.96,1,132.43,20.0,0,5,47.0,12.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
047e4d57466dbbc274ae3fce360b304c,5.313957864611573,0.0,0.0,4.3077347273049975,0.0,2.2211533219547053,0.11227999999999999,0.095943,40.606701,0,0.0,-3.9,-3.9,1,198.34642448260695,18.40291183544356,0,8,92.0,3.0,92.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373c21f3491c076fb77871b2a687b868,3.397244581010386,0.0,2.56702636615906,2.4811128408415173,0.0,1.2814878879400813,0.165794,0.087899,44.31137796,0,1.675778341674085,33.12,33.12,1,28.54,13.2,0,5,70.0,1.0,70.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6aa6e71094b3ee1ee232608e7530cbc7,4.362670929725667,0.0,2.749736315569061,3.2111953210772737,0.0,2.0725439856436476,0.11523699999999999,0.100123,40.606701,0,0.0,1.36,1.36,1,212.92,31.5,0,5,51.0,11.0,51.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
908e2f805c2b17369d7bc7077f6dc8a7,3.601625479553945,0.0,2.716003343634799,2.778888924157677,0.0,1.2372923375674587,0.14669400000000002,0.0,44.31137796,0,1.891648943870559,30.11,30.11,1,62.28,13.164000000000001,0,4,39.0,8.0,21.0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cfd098ee6c567eb32374c77d20571bc7,5.391198075756289,0.0,4.335257256434532,4.364523042023367,0.0,0.0,0.11008299999999999,0.09374600000000001,40.606701,0,3.288112788265334,-0.12,-0.12,1,198.34642448260695,63.0,1,4,44.0,3.0,25.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386c8fba1593efaf21b01cd0d1d6c22a,4.553008705727363,4.29804484260098,4.133219456732494,3.9402429725958905,0.0,1.6826864782497681,0.157877,0.135732,41.1052014,1,3.417612836731732,72.72,72.72,3,1202.59,20.785,1,3,32.0,12.0,1.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
f34890fd3a6e81623e4864056edf1bb4,4.021850577434325,0.0,2.8674674878590514,3.0541609079065717,0.0,2.1242433089466486,0.120372,0.103487,40.606701,0,1.8771985152717898,41.88,41.88,1,148.29,23.1,0,6,71.0,2.0,71.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5df6ac7e1e166640c77a1e40e6c0f862,5.146143545918482,0.0,4.156246190397344,4.139518283325113,0.0,0.0,0.11227999999999999,0.095943,40.606701,0,3.137632578303472,-6.88,-6.88,1,1011.06,18.40291183544356,0,5,56.0,3.0,56.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4453fde3861a2290a43125d12bfbbe17,4.821709997298377,0.0,3.769303460189082,2.6881260399155433,0.0,1.2430380486862944,0.14571099999999998,0.0,44.31137796,0,0.0,11.16,11.16,1,47.1,11.5,0,6,63.0,8.0,63.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ef8a0903ee5518b2f4bb7caa5880688c,6.040510962536842,5.383662797734597,5.144412289880717,3.1236752750706627,0.0,2.1639957546417437,0.115174,0.098837,40.606701,1,0.39619934709573634,39.84,39.84,2,176.88,33.0,0,5,56.0,3.0,56.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2b4133cb2a634b132dea803b3668815d,5.3100684984198905,0.0,4.260476858327423,2.609156693047161,0.0,1.30941722577814,0.147506,0.0,46.30537836,0,1.8769679674325848,21.64,21.64,1,36.6,10.392000000000001,0,6,62.0,9.0,62.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
